alumno_id,matricula,nombre,apellido_paterno,apellido_materno,fecha_nacimiento,curp,sexo,grado,semestre,grupo,especialidad_id,especialidad,turno,situacion_escolar_id,situacion_escolar,promedio_general,reputacion,usuario_correo,telefono_contacto,nacionalidad_id,nacionalidad,pais_origen,municipio,estado,domicilio,codigo_postal,fecha_ingreso,beca,estatus_pago_cooperacion,promedio_ingreso,asistencia_pct,riesgo_academico,grupo_id,tutor_id,jefe_grupo_id,curp_validada,acta_nacimiento,seguro_medico,tipo_sangre,contacto_emergencia,telefono_emergencia
ALU0518,134265A0518,Seo Jun,Huang,Gao,2009/05/30,HUGT090530HGRNXXP4,M,5°,5,A ,prog,PROGRAMACIÓN,Vespertino, se01,Regular,7.9,excelente ,taohuang33@alumno.cbtis134.mx,02 0391 8918, N02,Rep. Popular China,Ch1na,COYUCA,oaxaca,"Miguel Alemán #930, Col. San Rafael Norte",39386,26 Oct 2024,Sí,PAGÁDO ,70%,,Bajo,G092,tut048,JEFOO6,s/i,OCR,null,desconocido,Madre,013-819-5534
ALU0519,134266B0519,Ximena Nicole,Cruz,Estrada,11-10-2005,CUES051011MGRRSFI1,M ,6°,6,B,cons,Construcción,Matutino,SE07,Egresado parc1al,96%,media,sofiacruz.6b@alumno.cbtis134.mx,3365638394,N01,Mex1co,México,Zumapngo,,"Hidalgo #268, Col. PRD",39663,02-Feb-24,Beca Benito Juárez,parcial,9.2,90.0,alto , G125,tut015, JEF0O6,,OK,IMSS,AB+,Hermano,597-419-3757
ALU0520,134261A0520,Daniel Emiliano,Gómez,8eltrán,22/02/06,GOBE060222HGRMLDY8,m,1°,1 semestre,A ,OFI ,Ofimatica,vespertino,SE03,Condic.,8.7,Destacado,eduardogomez@hotmail.com,078-591-6311,n01,Mex1co, mx ,Tlapa,Morelos,"16 de Septiembre #501, Col. Centro ",39O12,28/02/2026,s/i,pendlente,7.70,"67,0",Alto,g005,TUT021,JEFO29,0,Entregada,N/A,O ?, Madre,151-995-4185
ALU0521,134261C0521,Lucía Elena,Ramírez,Gómez,13/06/10,RAGS100613MGRMMRP4,f,1°,1 semestre,c ,ia,Inteligencia Artificial,Vespertino, SE01, regular,6.7,Medla,sararamirez21@gmail.com,+52 520 812 7426, N01,Méxcio,Mex1co,,Guerrero,"Av. Lázaro Cárdenas #234, Col. Emiliano Zapata",39O12,2024-02-23,Si,PAGADO,7.8,,alto ,G016,tut035,JEFO29,s/i,OCR,ISSSTE,O+, Padre,82 9397 1277
ALU0522,134264C0522,Ximena Nicole,,Acosta,07/31/2006,VEAE060731HGRGCMM7,H,4,S4, C,LAB,Laboratorista Químico,Mattuino,SE05,Baja def.,SIN CAPTURA,Destacado,emivega.4c@hotmail.com,79 2941 8033,N01,Mex1co, mx ,,Oaxaca,"5 de Mayo #957, Col. PRD",39O12, 27 Aug 2025,Si,Pendiente,8.5,88%,Alto, G091,TUT010,null,,NULL,Ninguno,AB+,,172325954O
ALU0523,134265A0523,Fernanda Abril,Martínez,,20-06-2011,MAMI110620HGRRNVW6, M,5,S5,a,LAB,Laboratorista Químico ,Matutino,se07,Egresado parcial,"9,?",Bueena,ivanmartinez.5a@gmail.com,59 3870 6010,N01,Mexíco,Mex1co,,Oaxaca, ,39875,04.09.2023,Beca Benito Juárez ,NA,"8,1",s/d,BAJO, G098,tut019,JEFOO8,0,No localizada,Ninguno,A-,Tía,9381351628
ALU0524,134262C0524,Diego Alejandro,Chávez,Cervantes,2010-03-30,CACA100330MGRHRNU3,f,2,S2,c,CONS,Construcción,Matut1no,SE01,Reg.,SIN CAPTURA,EXCELENTE,anachavez-est@cbtis134.edu.mx,8023431028, N01,México,Méxcio,,Morelos,"Calle Juárez #598, Col. PRD",39976, 28-Apr-25,Sí,parcial,9.6,s/d,alto ,g048,tut031,JEFO12,Pendiente,OK,IMMS,desconocido,Vecino,78 7689 5413
ALU0525,134263A0525,Diego Alejandro, Romero,Galindo,12 Jan 2009,ROGG090112MGRMLDV6,M,3°, 3,A ,CONS,Construcción,matutino, SE02,IRREGULAR,6.9,Bueena,guadaluperomero.3a@outlook.com,(857) 864 2481,NO1,Mexíco, mx ,Chilapa ,Oaxaca,"5 de Mayo #658, Col. Los Sauces",39O12,18 Sep 2024, ,Pendiente,9.40 ,"90,0",,G055,TUT038, JEF042,1,Entregada,ISSSTE,s/d,Hermano,217-362-1046
ALU0526,134261B0526,JORGE ALBERTO,Cruz,Ramírez,04/12/06,CURF061204MGRRMRH6,F,1°,1, ,lab,LABORATORISTA QUÍMICO,Matutino, SE01,R3gular,6.5,Conflictivo,fernandacruz.1b@cbtis134.edu.mx,(022) 950 1468,N01,Mex.,Mexico,,Edo. Méx.,"Miguel Alemán #874, Col. PRD",39O12,13-08-2025,Sí,Pendiente,7.8,"68,0",, G014, TUT040,N/A,,OCR,Particular, 0+,Madre,52 6900 2738
ALU0527,134262B0527,Guadalupe Monserrat,Rojas,Galindo,02-11-2008,ROGG081102MGRJLDT5,M,2,2,B,cont,Contabilidad,vespertino,se01,Reg. ,7.9,excelente ,guádaluperojas.2b@gmail.com,(119) 716 2900, N01,Mex1co,MEXICO,acapulco, Guerrero,"5 de Mayo #991, Col. Los Sauces",39299,13/06/2024, s/i,parcial,9.9,s/d,Alto,g039,tut051,jef024,,OK,Ninguno,B-,Padre,+52 369 351 9874
ALU0528, 134264C0528,Emily Rose,Morales,Ramírez,07/01/2007,MORB070701HGRRMRL7,H,4,NULL, C,cont,Contabilidad,Vespertino,se01,REGULAR,8.2,Regular,brayanmorales.4c@cbtis134.edu.mx, , N01,Mexico,Méxcio,Acapulco, Oaxaca,"Miguel Alemán #253, Col. San Rafael Norte",39198,28-Nov-25, No,Pagado,7.8,79%,M3dio,G088, TUT056,JEFOO4,NO,pendiente,IMMS,O ?,Hermano,+52 793 620 9927
ALU0529,134263B0529,Ricardo Eduardo,Hernández,Garrido,07-Nov-06,HEGR061107HGRRRCO8,H,3,III,b,CONS,Consturcción,Matutino,se06,reinscrito,7.4,EXCELENTE,ricardohernandez.3b@cbtisI34.edu.mx,(131) 058 4294,N01,Mexíco,Méxcio,Acapulco,Puebla,"Hidalgo #541, Col. Figueroa Mata",,13/11/2O26,Beca Benito Juárez,parcial,"8,5","60,0",Alto, G062,TUTO51,jef016,s/i,Entregada,Particular,0+,Tutor,00 9215 8412
ALU0530,134261D0530,Wang Hao,Martínez,Mora,25-11-2009,MAMF091125MGRRRRI6,F,1°,S1,d,IA,Inteligencia Artificial,N/A,SE01,R3gular,8.0,Media,fernandamartinez.1d@alumno.cbtis134.mx,592-335-6957,NO1,MEXICO,Mex.,,Oaxaca,"Miguel Alemán #278, Col. San Rafael Norte",39271,12/07/23,NO,Pagado,8.4,s/d,s/d,G023, TUT039,JEFO34,1,OCR,s/d,AB+,Padre,(425) 420 0820
ALU0531,134265B0531,Chen Yu,Ruiz,Silva,31 Aug 2010,RUSO100831HGRZLSH2,M, ,5 semestre,B,ARH,Administracion de Recursos Humanos,Vespetrino,se03,Condicionado,86%,Bueena,oscarruiz.5b@cbtisI34.edu.mx,425-365-5460, N01,MEXICO,Mexíco,Chilapa, Guerrero,"Benito Juárez #399, Col. PRD ",,19/08/2023,beca?,pendlente,9.00,"66,0",Bajo,G101,TUTO46,JEFOO1,Pendiente,OCR,IMMS,O-,,+52 591 340 7046
ALUO532,134261D0532,Seo Jun,Martínez,Reyes,2005-06-18,MARM050618MGRRYRA8,F,1,1°, D ,OFI,Ofimática,vespertino,se07,Egresado parc1al,7.4,excelente ,máriamartinez-est@alumno.cbtis134.mx,61923O1830, N01,Mex., mx ,,Oaxaca,"Vicente Guerrero #926, Col. San Rafael Norte ",,23.O3.2023,s/d,parcial,SIN CAPTURA,s/d,M3dio,G026,TUTO53, JEF011,,Entregada,IMSS,B-,Madre,9799785293
null, I34266C0533,José Manuel,Lewis,Walker,09-12-2008,LEWA081209MGRWLVN7,f,6, 6 semestre,C,CONS, CONSTRUCCIÓN,Matutino,SE01,REGULAR,66%,null,avalewis27@hotmail.com,2379215892,n05,USA,U.S.A.,Zumpango,,"Niños Héroes #740, Col. 20 de Noviembre",39723,2O25/03/09,Beca Benito Juárez,PAGADO,9.70,71%, Alto, G132,TUTO32,JEFO24,NO,OCR,IMMS,B+,Padre,(680) 941 9360
ALU0534,I34264B0534,Hye Jin,Salgado,Silva,16.09.2008,SASE080916HGRLLMJ3,M,4°,4 semestre,B , PRGO,Programacion,Vespert1no, SE01,REGULAR,"7,3",buena,emilianosalgado-est@alumno..cbtis134.mx,81 1782 8168,  N01 , , Mexíco,,Oaxaca,"Vicente Guerrero #928, Col. PRD",39780,02/03/2025,,Pendiente,8.4,71.8 ,Bajo,g078,TUTO27,jef014,1,pendiente,ISSSTE,A+,Tutor,4799770718
ALU0535,134261A0535,ari luis,Chávez,Velasco,17.09.2009, CAVA090917HGRHLRD6 ,M,1,1°, A,IA,INTELIGENCIA ARTIFICIAL,Vespertino, SE01,R3gular,6.60,Destacado,arichavez..1a @outlook.com,(939) 438 9844,NA,Mexico,Mexíco,,CDMX,"16 de Septiembre #226, Col. Emiliano Zapata",,26-05-2024,Si,Pagado,"6,8",,,G002,TUT015,jef010,Pendiente,No localizada,ISSSTE,B+ ,,900-854-7253
ALU0536,134266A0536,ximena nicole,Castañeda,Gómez,26/O3/2010,CAGE100326HGRSMMR7,m,6°,S6,A ,ia, Inteligencia Artificial, Vespertino, SE01,Regular,6.8,Buena,emicastaneda-est@hotmail.com,0714534195,NO1,México,Méxcio,coyuca,EDO. MÉX.,"Av. Lázaro Cárdenas #367, Col. Universal",39144,20.06.2025,s/i,pendlente,ocho,97.9, M3dio, G114,TUTO48, jef008,1,OCR,ISSSTE,O+,Tutor,2625246850
ALU0537,134261B0537,XIMENA NICOLE,López,Reyes,21 Jun 2007,LORF070621MGRPYRD1,f,1,1 semestre,b,cont,Contabilidad,Vespertino,SE01,Regular,"9,?",excelente ,fernandalopez_134@alumno.cbtis134.mx,7116150333,n01,Mexico,Mex.,,Puebla,"Vicente Guerrero #490, Col. San Rafael Norte",39079,22 Mar 2025,beca?,pendlente,ocho,"98,0",,G011,TUTO2O,JEF016,1,pendiente,N/A,O-,Tutor,5530382807
ALU0538,134262B0538,José Manuel,Han,Lim,03-Jul-11,HALJ110703MGRNMHG4,F,2,2 semestre,,LAB, Laboratorista Químico,matutino, SE01,R3gular,9.4,Excelnte,JIHOHAN56@HOTMAIL.COM,1755041074,NO4,corea,Corena,,Guerrero ,"Av. Lázaro Cárdenas #390, Col. Los Sauces",,28-Mar-26,Beca Benito Juárez,parcial,7.4,,M3dio,G042, TUT017,JEF033,NO,No localizada,IMMS,A+,Tía,(9O1) 222 7272
ALU0539,134263A0539,Chen Yu,Ramírez,Muñoz,04-Jan-09,RAMD090104MGRMNNX7,F,3°,3°,A, OFI,NA,vespertino,se01,Regular,9.0,Destacdo,dianaramirez @cbtis134.edu.mx,+52 239 841 6553,null,Méxcio,Mexico,Chilapa,CDMX, ,N/A,02-O3-2026,s/1,parcial ,8.7,NULL,Bajo,g054, TUT004,JEFO35,NO,pendiente,IMMS,AB+,Vecino,370-236-8684
ALU0540,134266A0540,María Fernanda,Chávez,Gómez,16-Aug-07,CAGE070816MGRHMSH1,f,6°,6°,A ,IÁ,Inteligencia Artificial,vespertino,s/d,R3gular,7.5,Bueena,esmeraldachavez_134@alumno.cbtis134.mx,(816) 054 9976,n01, mx ,Méxcio,,Guerrero,"Vicente Guerrero #44, Col. Figueroa Mata",39O12,09/07/2026,beca?,NA,"7,1",s/d,BAJO,G114,TUT048,jef025,0,OK,N/A,,Tía,844-582-6969
ALU0541,134264B0541,Santiago Marco,Sánchez,Reyes,05/17/2010,SARS100517HGRNYNE4,H,4,4,b,CONT,contabilidad,Vespertino, SE03,Cond1clonado ,7.9,Resevado,sántiagosanchez @cbtisI34.edu.mx, ,NO1, mx ,México,Taxco, OAXAAC,"Miguel Alemán #834, Col. Los Sauces",39947,01-Jun-25,,NA,6.8,"92,0",Bajo, G081,TUTO53,JEF022,NO,OCR,N/A,0+,Padre,+52 572 663 4110
ALU0542,134261D0542,Ángel María,Sánchez,Salinas,2010/09/06,SASA100906HGRNLNM8,null,1°,1°,d, IA,INTELIGENCIA ARTIFICIAL,vespertino, SE02,Irregu1ar,7.4,reservado,angelsanchez_134 @alumno.cbtis134.mx,194-084-3226,N01,Méxcio,Mexíco,Iguala,guerrero,"Benito Juárez #125, Col. CNOP",39O12,27-11-2025,Beca Benito Juárez,Pendiente,>=9,"54,0",BAJO,g023,TUT039, JEF003,NO,OK,N/A,O-,,4250080118
ALU0543,134261C0543,Emily Rose,Rojas,Velasco,null,ROVE091020HGRJLDM0,H,1,1 semestre, ,OFI,Ofimática,Vespetrino,se01,Regular ,"10,0",Destacado,eduardorojas_134@alumno.cbtis134.mx,91 2483 9568,N01,MEXICO,Mex1co,taxco,edo. méx.,"Miguel Alemán #845, Col. PRD",39121,27-Jul-26,SI,parcial,8.5,47.3,Alto, G019, ,jef007,0,Entregada,Particular,O ?,Hermano,(932) 908 6158
ALU0544,134261D0544,María Fernanda,Ahn,Nam,2006/09/21,AXNJ060921MGRHMWL3,F,1,I,D,LAB,LAB0RATORISTA QUÍMICO,Matutino, SE06,reinscr1to,8.20,Bueena,jiwonahn-est@alumno.cbtis134.mx,249-424-3359,NO4,corea,Corea,,Edo. Mxé.,"Niños Héroes #536, Col. Emiliano Zapata",NA,2025/07/27,NO,Pagado,8.4,"76,0",Bajo,g028,tut028, JEF023,Pendiente,OCR,IMMS,NULL,Hermano,(501) 609 5077
ALU0545,134264A0545,Wang Hao,Salgado,Salinas,13.03.2011,SASM110313HGRLLGH6,H,4,S4,A,ARH, ,vespertino,SE01,R3gular,8.1,Medla,miguelsalgado@cbtisI34.edu.mx,56 3228 2597,N01,MEXICO, mx ,,CDMX,"Av. Lázaro Cárdenas #664, Col. PRD",39677,20-Feb-23,Sí,Pendiente,8.4,76%,Alto, G073, TUT035,jef032,,OK,N/A,A-,Hermano,00 3182 1778
ALU0546,134266B0546,Valeria Monserrat,Torres,Ramos,14.11.2008,TORV081114MGRRMLV0,f,6,6°, B,CONS,Construcción ,matutino,se01,Regular, 6.4,media,valeriatorres.6b@alumno.cbtis134.mx,4624311815,NO1,MEXICO,Méxcio,, Puebla,"Hidalgo #443, Col. PRD",39465,02-Aug-26,NO ,pendlente,8.1,93.3,Alto,G125,TUT019,JEF006,Pendiente,No localizada,Particular, B-,,+52 63O 278 0900
ALU0547,134262B0547,Sofía Alejandra,Kim,Park,24-05-2005,KIPM050524HGRMRNJ7,H,2°,2,B ,LAB,Laboratorista Quimico,matutino,se03,Condic.,6.5,Aceptable,minseokim@alumno.cbtis134.mx,(964) 483 51O2,NO3,South Korea,Corea d3l Sur,,Oaxaca,"Niños Héroes #803, Col. Emiliano Zapata",,O5/03/2024,s/i,PAGADO,8.2,90.6,Medio,g042,TUT017, JEF033,SI,Entregada,IMMS,O ?,Padre,890-111-2311
ALU0548,134266A0548,Lucía Elena,Hall,Young, 16/09/11,HAYM110916MGRLNXV2,null,6°,S6,A,ia,Inteligencia Artificial,vespertino,SE05,NULL,"6,3",s/d,miahall.6a@alumon.cbtis134.mx ,404-899-1538,NO5,Estados Unldos,USA,,Oaxaca,"Calle Juárez #630, Col. Universal",39142,06/28/2025,N/A,pendlente,"9,3",NA, 8ajo,G114,tut048,jef008,,No localizada,IMMS,B-,Padre,2297873104
ALU0549,134263C0549,JAE HYUN,Flores,Luna,2007/11/17,FOLM071117MGRLNRR9,M,3°,3°,C,prog,Programación ,vespertino,se02,Irregular,"7,9",destacado,mariaflores_134@outlook.com,8525594955,N01,Mexico, mx ,,Puebla," 5 de Mayo #6, Co1. Centro",399O8,18-Feb-23,,PAGADO ,75%,s/d,, G064, TUT012,jef029 ,s/i,pendiente,IMSS,0 ?,,(999) 599 0555
ALU0550,134262B0550,Máría Fernanda,vargas,Carrillo,29/06/2010,VACA100629HGRRRLJ4,m,2°,2 semestre,B,CONS ,Construcción,matutino, SE01,Regular,8.1,Resevado,alanvargas@outlook.com,(598) 787 9059,n01, mx ,México,NA,CDMX,"Av. Insurgentes #399, Col. Universal", ,30/12/2026,No,pagado,"9,4",56%,alto , G041,TUT021,JEFO27,s/i,No localizada,N/A,O-,Tia,(347) 678 3441
ALU0551,134261D0551,Héctor Emiliano,Díaz,Estrada,29 Sep 2007,DIEH070929HGRZSCI6,H,1°,I,D,CONS,Construcción,Matutino, SE06,reinscrito,7.2,Destacdo,hectordiaz-est@cbtisI34.edu.mx,(003) 610 8229,n01,Mex.,Méxcio, ,Edo. Méx.,"Niños Héroes #630, Col. Figueroa Mata",39898,09/09/2024,beca?,Pagado,"8,3",71.7,Alto ,G027,TUTO4O,JEFOO4,1,OK,Ninguno,B+,Vecino,378O699322
ALU0552,134262A0552,Karen Lupita,Pérez,,16/07/2007,PEVK070716MGRRLRN5,M,2,2,A ,ofi,ofimática, Vespert1no,SE01,REGULAR,9.8,EXCELENTE,karenperez_134@cbtis134.edu.mx,(481) 649 0001,n01,Mex1co,México,Chi1apa,Guerrero,"Vicente Guerrero #82, Col. Lomas del Poniente",,17-Oct-24,Si,NA,8.9,56%,Alto, G033,TUTO53,JEFOO2,,pendiente,Ninguno,B-,Tía,6365445862
ALU0553,134264B0553,Juán Diego,Cruz,Reyes,19-06-2005,CURJ050619HGRRYNA2,m,4°,S4,B,ARH,,vesperitno, SE04,Baja Temporl,7.6,s/d,juancruz.4b@alumno.cbtis134.mx,644-001-2073, N01,Méxcio,MEXICO,Iguala,Oaxaca,"16 de Septiembre #375, Col. Universal",39476,09-10-2026,No,pendlente,9.90, 92%,, ,tut007, JEF007,1,s/d,IMSS,desconocido,Madre,31 9929 2057
aluo554,134265B0554,María Fernanda,Ahn,Nam, 2011-07-16,AXNJ110716MGRHMWR3,F,5°,5 semestre,b,OFI,NA,Vespertino,SE01,Regular,96%,DESTACADO ,jiwonahn.5b@gmail.com,322-200-6893,N03,Corea d3l Sur,corea del sur, Ch1lapa,Guerrero,"Av. Insurgentes #561, Col. Emiliano Zapata",39067,22-Jan-25,s/i,PAGADO,"9,8","88,0",Bajo, G103,TUTO53,JEFO28,,OCR,ISSSTE,A-,s/d,4590143321
ALU0555,134264A0555,Ana Sofía,Romero,Acosta,14-10-2O08,ROAA081014MGRMCRI7,F,4°,S4,a,ia,Inteligencia Artificial,vespertino,se01,REGULAR,9.3,Resevado,ariromero49 @cbtis134.edu.mx,64 4662 5015, N01,Mexíco,Mex1co,Coyuca,Edo. Méx.,"16 de Septiembre #348, Col. Centro",39972,O6-Apr-23, ,Pagado,9.6,s/d,BAJO,g072, TUT004, JEF019, 0,Entregada,Particular,A+,Tutor,520-203-7577
ALU0556,134266B0556,Emily Rose,Feng,Lin,O1.12.2010,FELL101201MGRNNNV3,M,6,6 semestre,b,C0NS,Construccion,matutino, SE01, regular,"9,6",destacado,lanfeng36@cbtis134.edu.mx,742-145-6412,NO2,china ,Rep.P. China,Quechultenango,Oaxaca,"5 de Mayo #716, Col. CNOP",39O12,03/27/2025,No,PAGADO,8.4,72%,Alto, G125,tut019,JEFOO6,s/i,pendiente,Particular,A-,,2507533102
ALU0557,134264C0557, Ximena Nicole ,Salgado,Ortiz,2005/12/14,SAOR051214HGRLRCU5,M,4°,4°,C,CONS, Construcción ,matutino,SE04,baja temporal,95%,Excelente,ricardosalgado-est@alumno..cbtis134.mx,(075) 119 6884,NO1,Mexíco,MÉXCIO,, Guerrero,"Av. Lázaro Cárdenas #11, Col. Emiliano Zapata",,12 Jun 2O26,NO,parcial,8.0,68.0,Bajo,g090, TUT051,jef001,1,OK,IMSS,O+,Tía,(377) 339 3326
ALU0558,134264A0558,Miguel Ángel,Moore,Taylor,18/12/2010,MOTN101218MGRRYHE6,f,4°,4,A ,ofi,Ofimática,Vespertino,se02,Irregu1ar,6.7,Excelnte ,noahmoore.4a@hotmail.com,8913694893,n05,USA,EE.UU.,Quechultenango,CDMX,"Av. Insurgentes #898, Col. Universal",39573,2025-06-12,NO,Pagado,SIN CAPTURA,,Bajo,g075,TUTO27, JEF017,NO,Entregada,IMSS,0+,Tía,+52 685 799 2306
ALU0559,134261B0559,Luis Ángel,López,Garrido,30-08-2007,LOGS070830MGRPRRQ5,f,1,1 semestre,B ,LAB,LABORATORISTA QUÍMICO, Matutino ,se01, regular,9.8,Buena,saralopez_134@cbtis134.edu.mx,(648) 403 9848,n01,México,Mex.,Quechultenango,Guerrero,"Miguel Alemán #576, Col. Emiliano Zapata",39O12,2023-06-29,Si,parcial,7.7,"69,0 ",BAJO,G014,TUTO4O,JEFOO5,0,Entregada,Ninguno,O ?,Vecino,8082071435
ALU0948,134264A0948,RENATA LUCÍA,Morales,Ramos,01/17/2006,MORR060117MGRRMNE2,M,4,4°,A,ARH,Administración de Recursos Humanos,vespertino,SE06,Reinscrlto,6.3,Bueena,renatamorales.4a@cbtis134.edu.mx,+52 716 388 8497, N01,México,México,,Guerrero,"Av. Insurgentes #494, Col. Los Sauces",39517,2025-09-30,Si,pendlente,7.5,82.6,BAJO,G073,TUT037,jef032,1,,N/A,AB+,Pdare,20 6572 3309
ALU0561,134261D0561,Daniel Emiliano,Morales,,18-dec-07,MOPS071218MGRRRRS1,f,1°,1 semestre,D,OFI ,Ofimática,vespertino,SE06,reinscrito,"9,?",media,sáramorales_134@gmail.com,7257433578, N01,MEXICO,Mexíco,,edo. méx.,"Vicente Guerrero #913, Col. Universal",39O12,03/26/2026,,parcial,"7,2",s/d,M3dio,G026,tut030, JEF011,5I,pendiente,Ninguno,desconocido,Madre,045-873-2525
ALU0562,134262B0562,José Mánuel,Zhou,Wu,30/12/08,ZOWL081230HGRHXNA8,M,2,2°, B,LAB,Laboratorista Químico,s/d, SE05,BAJA DEFINITIVA,s/d,Confictivo,linzhou@outlook.com,(142) 428 3125 ,N02,NA,Rep.P. China,,Puebla,"Av. Insurgentes #337, Col. PRD",s/d,2023/12/11,NO,pendlente,8.5,"90,0",BAJO,g042, TUT017,jef033,NO,OK,Ninguno,A+,Padre,460-545-7310
ALU0563,134264B0563,Jorge Alberto,Guerrero,Silva,20 Oct 2007,GUSL071020HGRRLSS5,H,4,IV,B ,LAB,Laboratorista Quimico, Matutino,se01,R3gular,75%,media,s/d,9357943830,n01,Mex1co,Méxcio,Tixtla,Puebla,"Vicente Guerrero #427, Col. San Rafael Norte",,20-Jan-25,beca?,NA,8.90,,, G084, TUT027,NULL,,Entregada,N/A,B-,Tutor,(283) 916 4897
ALU0564,134265A0564, Carlos Eduardo ,Mendoza,Méndez,09-05-2006,MEMM060509MGRNNRP1,f,5°,S5,a,lab,Laboratorista Químico,Matutino,SE06,Reinscrlto,7.8,EXCELENTE,mariamendoza-est@outlook.com,(020) 585 4343, N01, mx , mx ,Acapu1co,Oaxaca,"Calle Juárez #116, Col. San Rafael Norte",39025,13.03.2026,NO,pendlente,6.5,,, G098,tut023,jef008,SI,N/A,PARTICULAR,O+,,23 1116 6477
s/d,134262B0565,María Fernanda,Morales,,10/02/07,MOVL070210HGRRLSG5,M,2°,2 semestre, B,ARH,Administración de Recursos Humanos,Vespertino, SE02,Irregular,"8,5",baja,luismorales_134@cbtisI34.edu.mx,null,NO1,Méxcio,Mex1co,Zumpango,CDMX,"Av. Insurgentes #244, Col. Lomas del Poniente",39831,25 Jun 2025,Sí,PAGADO,89%,,M3dio, G038, TUT019,JEFOO7,s/d,OCR, ,O ?,Madre,(370) 459 7851
ALU0566,134263A0566,Renata Ivanna,García,,2006-05-24,GAGA060524MGRRLRU7,M,3°,3 semestre,A ,arh,ADMINISTRACIÓN DE RECURSOS HUMANOS,vespertino, SE01,REGULAR,6.6,Baja,arigarcia.3a@cbtis134.edu.mx,(924) 17O 1426 ,n01,, mx ,,Guerrero,"Miguel Alemán #826, Col. San Rafael Norte",39O12,19/01/25,Sí ,NA,"8,0",,Medio,g052,TUT051,JEF009,SI,pendiente,Particular,B+,Tutor,796-879-0130
ÁLU0567,134263C0567,Diego Alejandro,Flores,,2006-06-04,FOME060604HGRLRDU7,H,3°,S3, C,arh,ADMINISTRACION DE RECURSOS HUMANOS,Vespertino, SE02,Irregular,9.1,Observado,eduardoflores56@cbtis134.edu.mx,(207) 945 3122,n01,Mex1co,Mexíco,,Guerrero,"5 de Mayo #547, Col. Centro",39844,22.06.2023,No,NA,8.5,"75,0",,G066, TUT033,JEF039,NO,No localizada,ISSSTE,O+,Vecino,541-140-4394
ALU0568,NA,hye jin,NA,,23.04.2010,SISS100423HGRHXMW9,H,1,I,D,lab,Laboratorista Quimico,matutino,se04,Baja temp.,6.6,Bueena,suminshin53@alumno.cbtis134.mx,5253542955 , N03,Korea South,Corea d3l Sur,Iguala,Edo. Mex.,"Niños Héroes #700, Col. Emiliano Zapata",39O12,20.03.2026,,Pendiente,"6,7",84.9,M3dio, G082,TUTO28,jef004,,Entregada,ISSSTE,O+,Tía,+52 43O 963 4296
ALU0138,134266A0138,María Santiago,Torres,,26-09-20O9,TOCM090926MGRRMRU0,f,6,S6, A,prog,PROGRAMACIÓN,Vespertino,se03,Condicionado," 7,4",Observado,mariatorres.6a@gmail.com,091-636-7123,n01,Mexico,Méxc1o,  TIXTLA,Guerrero,"16 de Septiembre #910, Col. San Rafael Norte",39O12,10.12.2024,Si,Pagado, 79%,NA,Medio,g113,TUT035,jef035,SI,pendiente,Ninguno,B-,Hermano,(230) 183 0524
ALU0570,134265C0570,Valeria Guadalupe,Martínez,Nava,27/10/07,MAND071027HGRRVVT3,m,5,5°,C,prog,PROGRAMACIÓN,Vespertino,se05,Baja def.,98%,reservado,davidmartinez.5c@cbtis134.edu.mx,84 3591 8506, N01,Mexíco,México,Tixtla,CDMX,"Niños Héroes #746, Col. CNOP",39O12,2026/06/09,No,Pagado,6.4,78%,Medio,g106,TUTO46,JEFOO8,N/A,OK,N/A,AB+,Tutor,9535361236
ALU0571,134262B0571,WANG HAO,Sánchez,Beltrán, 03-Aug-09,N/A,f,N/A,II,b,ia,Inteligencia Artificial,Vespertino ,se04,Baja Temporl,7.4,buena,alejandrasanchez29@outlook.com,+52 337 554 6778, N01,MEXICO,Mex1co,Iguala,Guerrero,"Niños Héroes #994, Col. PRD",39549,24/01/2026,null,Pagado,6.40,"57,0",Bajo, G037,TUT004,jef031,NO,,Particular,O-,Padre,3146213633
ALU0572,134261C0572,María Adrián,Castro,Castillo,21-12-2007,CACM071221MGRSSRF6,M,1°,1 semestre,c,IA,Inteligencia Artificial,Vespertino,SE01,Regular,9.8,Media,mariacastro.1c@outlook.com, (408) 236 1375,n01,Mex1co, MEIXCO,,Oaxaca,"Niños Héroes #795, Col. San Rafael Norte",,11/01/2025,NO,NA,7.90,51%,bajo, G016, TUT035,JEFO29,s/i,pendiente,IMMS,0+,,5970753643
ALU0573,134266C0573,Miguel Ángel,Oh,Song,13 Oct 2011,OXST111013MGRHNYY6,M,6°,,c,cons,Construccion,Matutino,SE04,Baja temporal,6.6,Exce1nte,taeyangoh_I34@cbtisI34..edu.mx,3744743874,n03,corea del sur,corea d3l sur,IGUALA,Puebla,"5 de Mayo #622, Col. Emiliano Zapata",39163,10.11.2024,beca?,Pagado,"9,1",46.7,Medio,G132,tut032,JEF024,s/i,OK,Particular, desconocido,NULL,+52 022 913 2460
null,134266A0574,CARLOS EDUARDO,Ryu,Bae,24-Nov-11,RUBH111124MGRYXYT1,f,6°,NA,N/A,ia,Inteligencia Artificial,Vespertino, SE03,Condicionado,8.8,Buena,N/A,7464773366,n04,Corea,Corena,Tlapa,Edo. Méx.,"16 de Septiembre #455, Col. 20 de Noviembre",39O12,2026-02-13, NO,PAGADO,9.0,79%,Bajo, , TUT048,JEFO37,Pendiente,No localizada,N/A,O ?,Madre,14 2810 2221
